Anio;MES;AnioMes;PKID;CantidadVentaMes
2021;6;2021-06;B2B0176035;59
2021;7;2021-07;B2B0176035;94
2021;8;2021-08;B2B0176035;52
2021;9;2021-09;B2B0176035;257
2021;10;2021-10;B2B0176035;40
2021;11;2021-11;B2B0176035;54
2021;12;2021-12;B2B0176035;30
2022;1;2022-01;B2B0176035;40
2022;2;2022-02;B2B0176035;56
2022;3;2022-03;B2B0176035;95
2022;4;2022-04;B2B0176035;353
2022;5;2022-05;B2B0176035;219
2022;6;2022-06;B2B0176035;83
2022;7;2022-07;B2B0176035;209
2022;8;2022-08;B2B0176035;29
2022;9;2022-09;B2B0176035;72
2022;10;2022-10;B2B0176035;31
2022;11;2022-11;B2B0176035;109
2022;12;2022-12;B2B0176035;40
2023;1;2023-01;B2B0176035;17
2023;2;2023-02;B2B0176035;157
2023;3;2023-03;B2B0176035;25
2023;4;2023-04;B2B0176035;69
2023;5;2023-05;B2B0176035;18
2023;6;2023-06;B2B0176035;10
2023;7;2023-07;B2B0176035;28
2023;7;2023-07;B2B0176035;201
2023;8;2023-08;B2B0176035;178
2023;9;2023-09;B2B0176035;229
2023;10;2023-10;B2B0176035;204
2023;11;2023-11;B2B0176035;193
2024;12;2023-12;B2B0176035;191
2021;4;2021-04;B2B0176036;289
2021;5;2021-05;B2B0176036;204
2021;6;2021-06;B2B0176036;88
2021;7;2021-07;B2B0176036;78
2021;8;2021-08;B2B0176036;16
2021;9;2021-09;B2B0176036;312
2021;10;2021-10;B2B0176036;82
2021;11;2021-11;B2B0176036;91
2021;12;2021-12;B2B0176036;51
2022;1;2022-01;B2B0176036;69
2022;2;2022-02;B2B0176036;72
2022;3;2022-03;B2B0176036;82
2022;4;2022-04;B2B0176036;200
2022;5;2022-05;B2B0176036;70
2022;6;2022-06;B2B0176036;76
2022;7;2022-07;B2B0176036;297
2022;8;2022-08;B2B0176036;56
2022;9;2022-09;B2B0176036;30
2022;10;2022-10;B2B0176036;26
2022;11;2022-11;B2B0176036;106
2022;12;2022-12;B2B0176036;40
2023;1;2023-01;B2B0176036;28
2023;2;2023-02;B2B0176036;21
2023;3;2023-03;B2B0176036;34
2023;4;2023-04;B2B0176036;67
2023;7;2023-07;B2B0176036;62
2023;8;2023-08;B2B0176036;67
2023;9;2023-09;B2B0176036;81
2023;10;2023-10;B2B0176036;68
2023;11;2023-11;B2B0176036;74
2024;12;2023-12;B2B0176036;74
2021;4;2021-04;B2B0176037;308
2021;5;2021-05;B2B0176037;238
2021;6;2021-06;B2B0176037;39
2021;7;2021-07;B2B0176037;0
2021;8;2021-08;B2B0176037;61
2021;9;2021-09;B2B0176037;477
2021;10;2021-10;B2B0176037;67
2021;11;2021-11;B2B0176037;60
2021;12;2021-12;B2B0176037;41
2022;1;2022-01;B2B0176037;50
2022;2;2022-02;B2B0176037;13
2022;3;2022-03;B2B0176037;506
2022;4;2022-04;B2B0176037;486
2022;5;2022-05;B2B0176037;77
2022;6;2022-06;B2B0176037;80
2022;7;2022-07;B2B0176037;269
2022;8;2022-08;B2B0176037;63
2022;9;2022-09;B2B0176037;87
2022;10;2022-10;B2B0176037;38
2022;11;2022-11;B2B0176037;117
2022;12;2022-12;B2B0176037;95
2023;1;2023-01;B2B0176037;35
2023;2;2023-02;B2B0176037;194
2023;3;2023-03;B2B0176037;44
2023;4;2023-04;B2B0176037;244
2023;5;2023-05;B2B0176037;30
2023;6;2023-06;B2B0176037;37
2023;7;2023-07;B2B0176037;165
2023;7;2023-07;B2B0176037;196
2023;8;2023-08;B2B0176037;170
2023;9;2023-09;B2B0176037;195
2023;10;2023-10;B2B0176037;180
2023;11;2023-11;B2B0176037;176
2024;12;2023-12;B2B0176037;180
2021;4;2021-04;B2B0176038;344
2021;5;2021-05;B2B0176038;210
2021;6;2021-06;B2B0176038;93
2021;7;2021-07;B2B0176038;2
2021;8;2021-08;B2B0176038;68
2021;9;2021-09;B2B0176038;507
2021;10;2021-10;B2B0176038;95
2021;11;2021-11;B2B0176038;116
2021;12;2021-12;B2B0176038;67
2022;1;2022-01;B2B0176038;79
2022;2;2022-02;B2B0176038;272
2022;3;2022-03;B2B0176038;365
2022;4;2022-04;B2B0176038;249
2022;5;2022-05;B2B0176038;152
2022;6;2022-06;B2B0176038;11
2022;7;2022-07;B2B0176038;140
2022;8;2022-08;B2B0176038;70
2022;9;2022-09;B2B0176038;40
2022;10;2022-10;B2B0176038;46
2022;11;2022-11;B2B0176038;192
2022;12;2022-12;B2B0176038;53
2023;1;2023-01;B2B0176038;43
2023;2;2023-02;B2B0176038;31
2023;3;2023-03;B2B0176038;35
2023;4;2023-04;B2B0176038;170
2023;5;2023-05;B2B0176038;11
2023;7;2023-07;B2B0176038;64
2023;8;2023-08;B2B0176038;66
2023;9;2023-09;B2B0176038;75
2023;10;2023-10;B2B0176038;63
2023;11;2023-11;B2B0176038;68
2024;12;2023-12;B2B0176038;68
2021;4;2021-04;B2B0176039;550
2021;5;2021-05;B2B0176039;223
2021;6;2021-06;B2B0176039;164
2021;7;2021-07;B2B0176039;655
2021;8;2021-08;B2B0176039;262
2021;9;2021-09;B2B0176039;920
2021;10;2021-10;B2B0176039;209
2021;11;2021-11;B2B0176039;2
2021;12;2021-12;B2B0176039;10
2022;1;2022-01;B2B0176039;316
2022;2;2022-02;B2B0176039;249
2022;3;2022-03;B2B0176039;740
2022;4;2022-04;B2B0176039;7
2022;5;2022-05;B2B0176039;13
2022;6;2022-06;B2B0176039;263
2022;7;2022-07;B2B0176039;383
2022;8;2022-08;B2B0176039;307
2022;9;2022-09;B2B0176039;236
2022;10;2022-10;B2B0176039;205
2022;11;2022-11;B2B0176039;242
2022;12;2022-12;B2B0176039;164
2023;1;2023-01;B2B0176039;102
2023;2;2023-02;B2B0176039;141
2023;3;2023-03;B2B0176039;63
2023;4;2023-04;B2B0176039;187
2023;5;2023-05;B2B0176039;223
2023;6;2023-06;B2B0176039;236
2023;7;2023-07;B2B0176039;189
2023;7;2023-07;B2B0176039;171
2023;8;2023-08;B2B0176039;140
2023;9;2023-09;B2B0176039;135
2023;10;2023-10;B2B0176039;125
2023;11;2023-11;B2B0176039;130
2024;12;2023-12;B2B0176039;108
2021;8;2021-08;B2B0176098;82
2021;9;2021-09;B2B0176098;236
2021;10;2021-10;B2B0176098;91
2021;11;2021-11;B2B0176098;129
2021;12;2021-12;B2B0176098;149
2022;1;2022-01;B2B0176098;205
2022;2;2022-02;B2B0176098;150
2022;3;2022-03;B2B0176098;604
2022;4;2022-04;B2B0176098;57
2022;5;2022-05;B2B0176098;137
2022;6;2022-06;B2B0176098;233
2022;7;2022-07;B2B0176098;1011
2022;8;2022-08;B2B0176098;198
2022;9;2022-09;B2B0176098;261
2022;10;2022-10;B2B0176098;432
2022;11;2022-11;B2B0176098;356
2022;12;2022-12;B2B0176098;245
2023;1;2023-01;B2B0176098;502
2023;2;2023-02;B2B0176098;287
2023;3;2023-03;B2B0176098;368
2023;4;2023-04;B2B0176098;312
2023;5;2023-05;B2B0176098;160
2023;6;2023-06;B2B0176098;116
2023;7;2023-07;B2B0176098;311
2023;7;2023-07;B2B0176098;303
2023;8;2023-08;B2B0176098;286
2023;9;2023-09;B2B0176098;229
2023;10;2023-10;B2B0176098;338
2023;11;2023-11;B2B0176098;291
2024;12;2023-12;B2B0176098;271
2021;3;2021-03;B2B0176111;1573
2021;4;2021-04;B2B0176111;869
2021;5;2021-05;B2B0176111;710
2021;6;2021-06;B2B0176111;953
2021;7;2021-07;B2B0176111;772
2021;8;2021-08;B2B0176111;313
2021;9;2021-09;B2B0176111;376
2021;10;2021-10;B2B0176111;484
2021;11;2021-11;B2B0176111;733
2021;12;2021-12;B2B0176111;772
2022;1;2022-01;B2B0176111;789
2022;2;2022-02;B2B0176111;217
2022;4;2022-04;B2B0176111;509
2022;5;2022-05;B2B0176111;387
2022;6;2022-06;B2B0176111;0
2022;12;2022-12;B2B0176111;168
2023;1;2023-01;B2B0176111;1331
2023;2;2023-02;B2B0176111;1045
2023;3;2023-03;B2B0176111;1022
2023;4;2023-04;B2B0176111;435
2023;5;2023-05;B2B0176111;684
2023;6;2023-06;B2B0176111;424
2023;7;2023-07;B2B0176111;703
2023;7;2023-07;B2B0176111;1319
2023;8;2023-08;B2B0176111;1220
2023;9;2023-09;B2B0176111;920
2023;10;2023-10;B2B0176111;872
2023;11;2023-11;B2B0176111;975
2024;12;2023-12;B2B0176111;992
2021;8;2021-08;B2B0176132;45
2021;9;2021-09;B2B0176132;58
2021;10;2021-10;B2B0176132;39
2021;11;2021-11;B2B0176132;17
2021;12;2021-12;B2B0176132;35
2022;1;2022-01;B2B0176132;26
2022;2;2022-02;B2B0176132;80
2022;3;2022-03;B2B0176132;120
2022;4;2022-04;B2B0176132;207
2022;5;2022-05;B2B0176132;126
2022;6;2022-06;B2B0176132;127
2022;7;2022-07;B2B0176132;103
2022;8;2022-08;B2B0176132;8
2022;11;2022-11;B2B0176132;295
2022;12;2022-12;B2B0176132;156
2023;1;2023-01;B2B0176132;105
2023;2;2023-02;B2B0176132;250
2023;3;2023-03;B2B0176132;236
2023;4;2023-04;B2B0176132;344
2023;5;2023-05;B2B0176132;86
2023;6;2023-06;B2B0176132;127
2023;7;2023-07;B2B0176132;34
2023;7;2023-07;B2B0176132;234
2023;8;2023-08;B2B0176132;228
2023;9;2023-09;B2B0176132;208
2023;10;2023-10;B2B0176132;207
2023;11;2023-11;B2B0176132;221
2024;12;2023-12;B2B0176132;216
2021;2;2021-02;B2B0176135;327
2021;3;2021-03;B2B0176135;290
2021;4;2021-04;B2B0176135;348
2021;5;2021-05;B2B0176135;609
2021;6;2021-06;B2B0176135;286
2021;7;2021-07;B2B0176135;340
2021;8;2021-08;B2B0176135;468
2021;9;2021-09;B2B0176135;236
2021;10;2021-10;B2B0176135;173
2021;11;2021-11;B2B0176135;280
2021;12;2021-12;B2B0176135;336
2022;1;2022-01;B2B0176135;300
2022;2;2022-02;B2B0176135;370
2022;3;2022-03;B2B0176135;302
2022;4;2022-04;B2B0176135;507
2022;5;2022-05;B2B0176135;309
2022;6;2022-06;B2B0176135;330
2022;7;2022-07;B2B0176135;434
2022;8;2022-08;B2B0176135;329
2022;9;2022-09;B2B0176135;140
2022;10;2022-10;B2B0176135;257
2022;11;2022-11;B2B0176135;267
2022;12;2022-12;B2B0176135;374
2023;1;2023-01;B2B0176135;263
2023;2;2023-02;B2B0176135;344
2023;3;2023-03;B2B0176135;446
2023;4;2023-04;B2B0176135;214
2023;5;2023-05;B2B0176135;316
2023;6;2023-06;B2B0176135;283
2023;7;2023-07;B2B0176135;353
2023;7;2023-07;B2B0176135;319
2023;8;2023-08;B2B0176135;247
2023;9;2023-09;B2B0176135;279
2023;10;2023-10;B2B0176135;258
2023;11;2023-11;B2B0176135;359
2024;12;2023-12;B2B0176135;228
2021;2;2021-02;B2B0176136;264
2021;3;2021-03;B2B0176136;222
2021;4;2021-04;B2B0176136;379
2021;5;2021-05;B2B0176136;480
2021;6;2021-06;B2B0176136;301
2021;7;2021-07;B2B0176136;318
2021;8;2021-08;B2B0176136;345
2021;9;2021-09;B2B0176136;268
2021;10;2021-10;B2B0176136;283
2021;11;2021-11;B2B0176136;218
2021;12;2021-12;B2B0176136;232
2022;1;2022-01;B2B0176136;297
2022;2;2022-02;B2B0176136;418
2022;3;2022-03;B2B0176136;227
2022;4;2022-04;B2B0176136;411
2022;5;2022-05;B2B0176136;294
2022;6;2022-06;B2B0176136;360
2022;7;2022-07;B2B0176136;329
2022;8;2022-08;B2B0176136;305
2022;9;2022-09;B2B0176136;188
2022;10;2022-10;B2B0176136;231
2022;11;2022-11;B2B0176136;318
2022;12;2022-12;B2B0176136;381
2023;1;2023-01;B2B0176136;256
2023;2;2023-02;B2B0176136;246
2023;3;2023-03;B2B0176136;441
2023;4;2023-04;B2B0176136;244
2023;5;2023-05;B2B0176136;163
2023;6;2023-06;B2B0176136;282
2023;7;2023-07;B2B0176136;301
2023;7;2023-07;B2B0176136;327
2023;8;2023-08;B2B0176136;279
2023;9;2023-09;B2B0176136;287
2023;10;2023-10;B2B0176136;261
2023;11;2023-11;B2B0176136;362
2024;12;2023-12;B2B0176136;246
2021;8;2021-08;B2B0176150;6
2021;9;2021-09;B2B0176150;54
2021;10;2021-10;B2B0176150;68
2021;11;2021-11;B2B0176150;44
2021;12;2021-12;B2B0176150;45
2022;1;2022-01;B2B0176150;72
2022;2;2022-02;B2B0176150;176
2022;3;2022-03;B2B0176150;208
2022;4;2022-04;B2B0176150;306
2022;5;2022-05;B2B0176150;31
2022;6;2022-06;B2B0176150;0
2022;12;2022-12;B2B0176150;69
2023;1;2023-01;B2B0176150;95
2023;2;2023-02;B2B0176150;93
2023;3;2023-03;B2B0176150;89
2023;4;2023-04;B2B0176150;31
2023;5;2023-05;B2B0176150;285
2023;6;2023-06;B2B0176150;176
2023;7;2023-07;B2B0176150;407
2023;7;2023-07;B2B0176150;159
2023;8;2023-08;B2B0176150;176
2023;9;2023-09;B2B0176150;171
2023;10;2023-10;B2B0176150;172
2023;11;2023-11;B2B0176150;169
2024;12;2023-12;B2B0176150;175
2021;9;2021-09;B2B0176170;277
2021;10;2021-10;B2B0176170;196
2021;11;2021-11;B2B0176170;90
2021;12;2021-12;B2B0176170;115
2022;1;2022-01;B2B0176170;119
2022;2;2022-02;B2B0176170;172
2022;3;2022-03;B2B0176170;58
2022;4;2022-04;B2B0176170;40
2022;5;2022-05;B2B0176170;81
2022;6;2022-06;B2B0176170;95
2022;7;2022-07;B2B0176170;110
2022;8;2022-08;B2B0176170;48
2022;9;2022-09;B2B0176170;459
2022;10;2022-10;B2B0176170;459
2022;11;2022-11;B2B0176170;669
2022;12;2022-12;B2B0176170;848
2023;1;2023-01;B2B0176170;812
2023;2;2023-02;B2B0176170;937
2023;3;2023-03;B2B0176170;124
2023;5;2023-05;B2B0176170;686
2023;6;2023-06;B2B0176170;656
2023;7;2023-07;B2B0176170;79
2023;7;2023-07;B2B0176170;68
2023;8;2023-08;B2B0176170;67
2023;9;2023-09;B2B0176170;64
2023;10;2023-10;B2B0176170;52
2023;11;2023-11;B2B0176170;52
2024;12;2023-12;B2B0176170;52
2021;6;2021-06;B2B0176174;31
2021;7;2021-07;B2B0176174;139
2021;8;2021-08;B2B0176174;96
2021;9;2021-09;B2B0176174;184
2021;10;2021-10;B2B0176174;108
2021;11;2021-11;B2B0176174;135
2021;12;2021-12;B2B0176174;166
2022;1;2022-01;B2B0176174;141
2022;2;2022-02;B2B0176174;145
2022;3;2022-03;B2B0176174;146
2022;4;2022-04;B2B0176174;287
2022;5;2022-05;B2B0176174;104
2022;6;2022-06;B2B0176174;94
2022;7;2022-07;B2B0176174;111
2022;8;2022-08;B2B0176174;89
2022;9;2022-09;B2B0176174;34
2022;10;2022-10;B2B0176174;818
2022;11;2022-11;B2B0176174;74
2022;12;2022-12;B2B0176174;34
2023;1;2023-01;B2B0176174;63
2023;2;2023-02;B2B0176174;329
2023;3;2023-03;B2B0176174;285
2023;4;2023-04;B2B0176174;274
2023;5;2023-05;B2B0176174;784
2023;6;2023-06;B2B0176174;630
2023;7;2023-07;B2B0176174;1010
2023;7;2023-07;B2B0176174;130
2023;8;2023-08;B2B0176174;1000
2023;9;2023-09;B2B0176174;700
2023;10;2023-10;B2B0176174;399
2023;11;2023-11;B2B0176174;400
2024;12;2023-12;B2B0176174;400
2021;8;2021-08;B2B0176175;84
2021;9;2021-09;B2B0176175;87
2021;10;2021-10;B2B0176175;171
2021;11;2021-11;B2B0176175;113
2021;12;2021-12;B2B0176175;58
2022;1;2022-01;B2B0176175;71
2022;2;2022-02;B2B0176175;22
2022;3;2022-03;B2B0176175;23
2022;4;2022-04;B2B0176175;295
2022;5;2022-05;B2B0176175;74
2022;6;2022-06;B2B0176175;56
2022;7;2022-07;B2B0176175;68
2022;8;2022-08;B2B0176175;138
2022;9;2022-09;B2B0176175;84
2022;10;2022-10;B2B0176175;118
2022;11;2022-11;B2B0176175;70
2022;12;2022-12;B2B0176175;140
2023;1;2023-01;B2B0176175;78
2023;2;2023-02;B2B0176175;155
2023;3;2023-03;B2B0176175;130
2023;4;2023-04;B2B0176175;116
2023;5;2023-05;B2B0176175;410
2023;6;2023-06;B2B0176175;97
2023;7;2023-07;B2B0176175;704
2023;7;2023-07;B2B0176175;117
2023;8;2023-08;B2B0176175;127
2023;9;2023-09;B2B0176175;113
2023;10;2023-10;B2B0176175;133
2023;11;2023-11;B2B0176175;118
2024;12;2023-12;B2B0176175;182
2021;9;2021-09;B2B0176178;362
2021;10;2021-10;B2B0176178;401
2021;11;2021-11;B2B0176178;2
2022;3;2022-03;B2B0176178;28
2022;4;2022-04;B2B0176178;41
2022;5;2022-05;B2B0176178;58
2022;6;2022-06;B2B0176178;82
2022;7;2022-07;B2B0176178;81
2022;8;2022-08;B2B0176178;111
2022;9;2022-09;B2B0176178;912
2022;10;2022-10;B2B0176178;641
2022;11;2022-11;B2B0176178;10
2022;12;2022-12;B2B0176178;213
2023;1;2023-01;B2B0176178;156
2023;2;2023-02;B2B0176178;430
2023;3;2023-03;B2B0176178;725
2023;4;2023-04;B2B0176178;365
2023;5;2023-05;B2B0176178;755
2023;6;2023-06;B2B0176178;819
2023;7;2023-07;B2B0176178;885
2023;7;2023-07;B2B0176178;1077
2023;8;2023-08;B2B0176178;889
2023;9;2023-09;B2B0176178;871
2023;10;2023-10;B2B0176178;875
2023;11;2023-11;B2B0176178;867
2024;12;2023-12;B2B0176178;860
2021;6;2021-06;B2B0176179;7
2021;7;2021-07;B2B0176179;18
2021;8;2021-08;B2B0176179;25
2021;9;2021-09;B2B0176179;17
2021;10;2021-10;B2B0176179;42
2022;2;2022-02;B2B0176179;4
2023;7;2023-07;B2B0176179;0
2023;8;2023-08;B2B0176179;0
2023;9;2023-09;B2B0176179;0
2023;10;2023-10;B2B0176179;0
2023;11;2023-11;B2B0176179;0
2024;12;2023-12;B2B0176179;0
2022;2;2022-02;B2B0176182;14
2022;3;2022-03;B2B0176182;1
2022;4;2022-04;B2B0176182;2
2022;5;2022-05;B2B0176182;1
2022;6;2022-06;B2B0176182;2
2022;7;2022-07;B2B0176182;1
2023;7;2023-07;B2B0176182;0
2023;8;2023-08;B2B0176182;0
2023;9;2023-09;B2B0176182;0
2023;10;2023-10;B2B0176182;0
2023;11;2023-11;B2B0176182;0
2024;12;2023-12;B2B0176182;0
2022;8;2022-08;B2B0176183;4
2022;9;2022-09;B2B0176183;23
2022;10;2022-10;B2B0176183;19
2022;11;2022-11;B2B0176183;8
2022;12;2022-12;B2B0176183;11
2023;1;2023-01;B2B0176183;2
2023;2;2023-02;B2B0176183;2
2023;3;2023-03;B2B0176183;2
2023;4;2023-04;B2B0176183;1
2023;6;2023-06;B2B0176183;2
2023;7;2023-07;B2B0176183;1
2023;7;2023-07;B2B0176183;0
2023;8;2023-08;B2B0176183;0
2023;9;2023-09;B2B0176183;0
2023;10;2023-10;B2B0176183;0
2023;11;2023-11;B2B0176183;0
2024;12;2023-12;B2B0176183;0
2022;1;2022-01;B2B0176184;62
2022;2;2022-02;B2B0176184;149
2022;3;2022-03;B2B0176184;105
2022;4;2022-04;B2B0176184;86
2022;5;2022-05;B2B0176184;38
2022;6;2022-06;B2B0176184;63
2022;7;2022-07;B2B0176184;58
2022;8;2022-08;B2B0176184;63
2022;9;2022-09;B2B0176184;53
2022;10;2022-10;B2B0176184;16
2022;11;2022-11;B2B0176184;10
2022;12;2022-12;B2B0176184;94
2023;1;2023-01;B2B0176184;28
2023;2;2023-02;B2B0176184;18
2023;3;2023-03;B2B0176184;62
2023;4;2023-04;B2B0176184;12
2023;5;2023-05;B2B0176184;13
2023;6;2023-06;B2B0176184;3
2023;7;2023-07;B2B0176184;13
2023;7;2023-07;B2B0176184;5
2023;8;2023-08;B2B0176184;15
2023;9;2023-09;B2B0176184;13
2023;10;2023-10;B2B0176184;13
2023;11;2023-11;B2B0176184;15
2024;12;2023-12;B2B0176184;15
2021;11;2021-11;B2B0176186;178
2021;12;2021-12;B2B0176186;290
2022;1;2022-01;B2B0176186;45
2022;2;2022-02;B2B0176186;77
2022;3;2022-03;B2B0176186;58
2022;4;2022-04;B2B0176186;36
2022;5;2022-05;B2B0176186;121
2022;6;2022-06;B2B0176186;47
2022;7;2022-07;B2B0176186;205
2022;8;2022-08;B2B0176186;234
2022;9;2022-09;B2B0176186;86
2022;10;2022-10;B2B0176186;102
2022;11;2022-11;B2B0176186;151
2022;12;2022-12;B2B0176186;270
2023;1;2023-01;B2B0176186;119
2023;2;2023-02;B2B0176186;231
2023;3;2023-03;B2B0176186;486
2023;4;2023-04;B2B0176186;140
2023;5;2023-05;B2B0176186;82
2023;6;2023-06;B2B0176186;149
2023;7;2023-07;B2B0176186;139
2023;7;2023-07;B2B0176186;274
2023;8;2023-08;B2B0176186;210
2023;9;2023-09;B2B0176186;196
2023;10;2023-10;B2B0176186;170
2023;11;2023-11;B2B0176186;151
2024;12;2023-12;B2B0176186;209
2021;9;2021-09;B2B0176187;2
2021;10;2021-10;B2B0176187;21
2021;11;2021-11;B2B0176187;108
2021;12;2021-12;B2B0176187;51
2022;1;2022-01;B2B0176187;104
2022;2;2022-02;B2B0176187;128
2022;3;2022-03;B2B0176187;61
2022;6;2022-06;B2B0176187;71
2022;7;2022-07;B2B0176187;74
2022;8;2022-08;B2B0176187;115
2022;9;2022-09;B2B0176187;80
2022;10;2022-10;B2B0176187;212
2022;11;2022-11;B2B0176187;64
2022;12;2022-12;B2B0176187;140
2023;1;2023-01;B2B0176187;119
2023;2;2023-02;B2B0176187;94
2023;3;2023-03;B2B0176187;105
2023;4;2023-04;B2B0176187;63
2023;5;2023-05;B2B0176187;150
2023;6;2023-06;B2B0176187;79
2023;7;2023-07;B2B0176187;82
2023;7;2023-07;B2B0176187;111
2023;8;2023-08;B2B0176187;83
2023;9;2023-09;B2B0176187;93
2023;10;2023-10;B2B0176187;67
2023;11;2023-11;B2B0176187;84
2024;12;2023-12;B2B0176187;87
2022;4;2022-04;B2B0176189;699
2022;5;2022-05;B2B0176189;328
2022;6;2022-06;B2B0176189;193
2022;7;2022-07;B2B0176189;409
2022;8;2022-08;B2B0176189;98
2022;11;2022-11;B2B0176189;54
2022;12;2022-12;B2B0176189;1081
2023;1;2023-01;B2B0176189;132
2023;2;2023-02;B2B0176189;488
2023;3;2023-03;B2B0176189;219
2023;4;2023-04;B2B0176189;285
2023;5;2023-05;B2B0176189;252
2023;6;2023-06;B2B0176189;705
2023;7;2023-07;B2B0176189;280
2023;7;2023-07;B2B0176189;704
2023;8;2023-08;B2B0176189;280
2023;9;2023-09;B2B0176189;280
2023;10;2023-10;B2B0176189;281
2023;11;2023-11;B2B0176189;278
2024;12;2023-12;B2B0176189;279
2021;10;2021-10;B2B0176190;7
2021;11;2021-11;B2B0176190;106
2021;12;2021-12;B2B0176190;67
2022;1;2022-01;B2B0176190;37
2022;2;2022-02;B2B0176190;110
2022;3;2022-03;B2B0176190;92
2022;4;2022-04;B2B0176190;59
2022;5;2022-05;B2B0176190;37
2022;6;2022-06;B2B0176190;71
2022;7;2022-07;B2B0176190;50
2022;8;2022-08;B2B0176190;35
2022;9;2022-09;B2B0176190;64
2022;10;2022-10;B2B0176190;84
2022;11;2022-11;B2B0176190;45
2022;12;2022-12;B2B0176190;70
2023;1;2023-01;B2B0176190;80
2023;2;2023-02;B2B0176190;87
2023;3;2023-03;B2B0176190;86
2023;4;2023-04;B2B0176190;71
2023;5;2023-05;B2B0176190;119
2023;6;2023-06;B2B0176190;42
2023;7;2023-07;B2B0176190;93
2023;7;2023-07;B2B0176190;97
2023;8;2023-08;B2B0176190;71
2023;9;2023-09;B2B0176190;72
2023;10;2023-10;B2B0176190;61
2023;11;2023-11;B2B0176190;63
2024;12;2023-12;B2B0176190;62
2021;9;2021-09;B2B0176192;15
2021;10;2021-10;B2B0176192;51
2021;11;2021-11;B2B0176192;66
2021;12;2021-12;B2B0176192;4
2022;1;2022-01;B2B0176192;34
2022;2;2022-02;B2B0176192;30
2022;3;2022-03;B2B0176192;18
2022;4;2022-04;B2B0176192;10
2022;5;2022-05;B2B0176192;72
2022;6;2022-06;B2B0176192;19
2022;8;2022-08;B2B0176192;12
2022;9;2022-09;B2B0176192;1
2022;10;2022-10;B2B0176192;4
2022;12;2022-12;B2B0176192;9
2023;1;2023-01;B2B0176192;4
2023;3;2023-03;B2B0176192;41
2023;4;2023-04;B2B0176192;12
2023;5;2023-05;B2B0176192;6
2023;6;2023-06;B2B0176192;6
2023;7;2023-07;B2B0176192;8
2023;7;2023-07;B2B0176192;15
2023;8;2023-08;B2B0176192;11
2023;9;2023-09;B2B0176192;16
2023;10;2023-10;B2B0176192;14
2023;11;2023-11;B2B0176192;13
2024;12;2023-12;B2B0176192;9
2021;9;2021-09;B2B0176196;353
2021;10;2021-10;B2B0176196;168
2021;11;2021-11;B2B0176196;67
2021;12;2021-12;B2B0176196;61
2022;1;2022-01;B2B0176196;46
2022;2;2022-02;B2B0176196;4
2022;9;2022-09;B2B0176196;15
2022;10;2022-10;B2B0176196;44
2022;11;2022-11;B2B0176196;21
2022;12;2022-12;B2B0176196;40
2023;1;2023-01;B2B0176196;28
2023;2;2023-02;B2B0176196;25
2023;3;2023-03;B2B0176196;45
2023;4;2023-04;B2B0176196;105
2023;5;2023-05;B2B0176196;31
2023;6;2023-06;B2B0176196;28
2023;7;2023-07;B2B0176196;35
2023;7;2023-07;B2B0176196;51
2023;8;2023-08;B2B0176196;40
2023;9;2023-09;B2B0176196;46
2023;10;2023-10;B2B0176196;43
2023;11;2023-11;B2B0176196;44
2024;12;2023-12;B2B0176196;30
2021;9;2021-09;B2B0176199;496
2021;10;2021-10;B2B0176199;1203
2021;11;2021-11;B2B0176199;932
2021;12;2021-12;B2B0176199;552
2022;1;2022-01;B2B0176199;4
2022;2;2022-02;B2B0176199;15
2022;3;2022-03;B2B0176199;1032
2022;4;2022-04;B2B0176199;917
2022;5;2022-05;B2B0176199;602
2022;6;2022-06;B2B0176199;643
2022;7;2022-07;B2B0176199;242
2022;8;2022-08;B2B0176199;5
2022;9;2022-09;B2B0176199;1
2022;10;2022-10;B2B0176199;594
2022;11;2022-11;B2B0176199;993
2022;12;2022-12;B2B0176199;682
2023;1;2023-01;B2B0176199;830
2023;2;2023-02;B2B0176199;612
2023;3;2023-03;B2B0176199;681
2023;4;2023-04;B2B0176199;525
2023;5;2023-05;B2B0176199;2933
2023;6;2023-06;B2B0176199;1242
2023;7;2023-07;B2B0176199;541
2023;7;2023-07;B2B0176199;668
2023;8;2023-08;B2B0176199;659
2023;9;2023-09;B2B0176199;707
2023;10;2023-10;B2B0176199;588
2023;11;2023-11;B2B0176199;701
2024;12;2023-12;B2B0176199;648
2022;7;2022-07;B2B0176202;35
2022;8;2022-08;B2B0176202;23
2022;9;2022-09;B2B0176202;15
2022;10;2022-10;B2B0176202;29
2022;11;2022-11;B2B0176202;13
2022;12;2022-12;B2B0176202;19
2023;1;2023-01;B2B0176202;6
2023;2;2023-02;B2B0176202;0
2023;7;2023-07;B2B0176202;0
2023;8;2023-08;B2B0176202;0
2023;9;2023-09;B2B0176202;0
2023;10;2023-10;B2B0176202;0
2023;11;2023-11;B2B0176202;0
2024;12;2023-12;B2B0176202;0
2023;3;2023-03;B2B0176203;145
2023;4;2023-04;B2B0176203;8
2023;5;2023-05;B2B0176203;24
2023;6;2023-06;B2B0176203;31
2023;7;2023-07;B2B0176203;45
2023;7;2023-07;B2B0176203;20
2023;8;2023-08;B2B0176203;45
2023;9;2023-09;B2B0176203;45
2023;10;2023-10;B2B0176203;45
2023;11;2023-11;B2B0176203;45
2024;12;2023-12;B2B0176203;45
